日付,価格
1994-10-27,96.945
1994-10-28,97.215
1994-10-31,97.14
1994-11-01,96.77000000000001
1994-11-02,97.08
1994-11-03,97.6
1994-11-04,97.575
1994-11-07,97.35499999999999
1994-11-08,97.22
1994-11-09,97.41499999999999
1994-11-10,97.72999999999999
1994-11-11,97.69
1994-11-14,97.93
1994-11-15,98.49000000000001
1994-11-16,98.515
1994-11-17,98.30000000000001
1994-11-18,98.41
1994-11-21,98.47
1994-11-22,98.275
1994-11-23,98.34
1994-11-24,98.44
1994-11-25,98.6
1994-11-28,98.63499999999999
1994-11-29,98.83
1994-11-30,98.94
1994-12-01,99.11500000000001
1994-12-02,99.925
1994-12-05,100.41999999999999
1994-12-06,100.175
1994-12-07,99.99
1994-12-08,100.215
1994-12-09,100.31
1994-12-12,100.03999999999999
1994-12-13,100.08500000000001
1994-12-14,100.285
1994-12-15,100.315
1994-12-16,100.25
1994-12-19,100.18
1994-12-20,100.13
1994-12-21,100.315
1994-12-22,100.37
1994-12-23,100.095
1994-12-26,100.07499999999999
1994-12-27,100.25
1994-12-28,99.78
1994-12-29,99.425
1994-12-30,99.66499999999999
1995-01-02,99.845
1995-01-03,100.43
1995-01-04,100.98
1995-01-05,101.105
1995-01-06,101.07499999999999
1995-01-09,100.58500000000001
1995-01-10,100.00999999999999
1995-01-11,99.995
1995-01-12,99.34
1995-01-13,98.625
1995-01-16,98.48
1995-01-17,98.75
1995-01-18,99.37
1995-01-19,99.305
1995-01-20,99.235
1995-01-23,99.555
1995-01-24,99.755
1995-01-25,99.59
1995-01-26,99.435
1995-01-27,99.38
1995-01-30,98.87
1995-01-31,98.97999999999999
1995-02-01,99.36
1995-02-02,99.305
1995-02-03,99.6
1995-02-06,99.52
1995-02-07,99.405
1995-02-08,99.17
1995-02-09,98.895
1995-02-10,98.88
1995-02-13,98.725
1995-02-14,98.61
1995-02-15,98.4
1995-02-16,97.86
1995-02-17,97.38499999999999
1995-02-20,97.19
1995-02-21,97.16
1995-02-22,97.01499999999999
1995-02-23,96.83
1995-02-24,96.81
1995-02-27,97.19
1995-02-28,96.91
1995-03-01,96.66499999999999
1995-03-02,96.0
1995-03-03,94.675
1995-03-06,93.35
1995-03-07,91.49000000000001
1995-03-08,90.74000000000001
1995-03-09,91.075
1995-03-10,90.985
1995-03-13,90.695
1995-03-14,90.81
1995-03-15,90.1
1995-03-16,89.82499999999999
1995-03-17,89.675
1995-03-20,89.07
1995-03-21,89.24000000000001
1995-03-22,89.16
1995-03-23,88.53999999999999
1995-03-24,88.55000000000001
1995-03-27,89.09
1995-03-28,89.125
1995-03-29,88.6
1995-03-30,88.955
1995-03-31,88.07499999999999
1995-04-03,86.13499999999999
1995-04-04,85.91
1995-04-05,86.135
1995-04-06,85.495
1995-04-07,84.47
1995-04-10,84.025
1995-04-11,83.735
1995-04-12,83.6
1995-04-13,83.715
1995-04-14,83.495
1995-04-17,82.35
1995-04-18,81.215
1995-04-19,80.96
1995-04-20,82.22
1995-04-21,82.805
1995-04-24,82.50999999999999
1995-04-25,82.425
1995-04-26,82.74000000000001
1995-04-27,83.725
1995-04-28,83.91499999999999
1995-05-01,83.85
1995-05-02,83.5
1995-05-03,83.56
1995-05-04,83.74
1995-05-05,83.9
1995-05-08,83.215
1995-05-09,83.24000000000001
1995-05-10,83.58500000000001
1995-05-11,84.735
1995-05-12,86.14500000000001
1995-05-15,86.655
1995-05-16,86.515
1995-05-17,86.675
1995-05-18,86.805
1995-05-19,86.75999999999999
1995-05-22,87.125
1995-05-23,87.225
1995-05-24,87.185
1995-05-25,86.025
1995-05-26,83.86500000000001
1995-05-29,82.685
1995-05-30,82.92
1995-05-31,83.77000000000001
1995-06-01,84.595
1995-06-02,84.4
1995-06-05,84.57
1995-06-06,84.86
1995-06-07,84.745
1995-06-08,84.67
1995-06-09,84.4
1995-06-12,84.16499999999999
1995-06-13,84.31
1995-06-14,84.53
1995-06-15,84.425
1995-06-16,84.58500000000001
1995-06-19,84.465
1995-06-20,84.55
1995-06-21,84.2
1995-06-22,84.19
1995-06-23,84.39
1995-06-26,84.2
1995-06-27,84.225
1995-06-28,84.855
1995-06-29,84.97
1995-06-30,84.475
1995-07-03,84.715
1995-07-04,84.70500000000001
1995-07-05,84.82
1995-07-06,84.88499999999999
1995-07-07,85.81
1995-07-10,86.815
1995-07-11,87.215
1995-07-12,87.41499999999999
1995-07-13,87.31
1995-07-14,87.57499999999999
1995-07-17,88.515
1995-07-18,88.66999999999999
1995-07-19,87.845
1995-07-20,87.67
1995-07-21,88.285
1995-07-24,88.13
1995-07-25,87.78
1995-07-26,87.89
1995-07-27,88.005
1995-07-28,88.115
1995-07-31,88.315
1995-08-01,88.245
1995-08-02,89.555
1995-08-03,90.68
1995-08-04,90.88499999999999
1995-08-07,91.41499999999999
1995-08-08,91.44999999999999
1995-08-09,91.535
1995-08-10,92.15
1995-08-11,93.275
1995-08-14,93.91999999999999
1995-08-15,95.41499999999999
1995-08-16,97.675
1995-08-17,97.545
1995-08-18,97.35
1995-08-21,97.275
1995-08-22,96.97999999999999
1995-08-23,96.71000000000001
1995-08-24,96.565
1995-08-25,96.66
1995-08-28,96.66499999999999
1995-08-29,97.45
1995-08-30,98.625
1995-08-31,98.28999999999999
1995-09-01,97.35499999999999
1995-09-04,97.44999999999999
1995-09-05,97.655
1995-09-06,98.235
1995-09-07,98.975
1995-09-08,99.41499999999999
1995-09-11,99.735
1995-09-12,100.515
1995-09-13,101.83500000000001
1995-09-14,102.46000000000001
1995-09-15,103.245
1995-09-18,103.66499999999999
1995-09-19,103.93
1995-09-20,103.5
1995-09-21,100.825
1995-09-22,99.425
1995-09-25,100.43
1995-09-26,100.70500000000001
1995-09-27,100.67
1995-09-28,99.83500000000001
1995-09-29,99.455
1995-10-02,100.0
1995-10-03,100.9
1995-10-04,101.21
1995-10-05,100.17
1995-10-06,100.015
1995-10-09,100.665
1995-10-10,100.63
1995-10-11,100.925
1995-10-12,100.6
1995-10-13,100.57
1995-10-16,100.75
1995-10-17,100.455
1995-10-18,100.515
1995-10-19,100.5
1995-10-20,100.285
1995-10-23,100.06
1995-10-24,100.195
1995-10-25,100.78
1995-10-26,101.3
1995-10-27,101.605
1995-10-30,101.855
1995-10-31,101.955
1995-11-01,102.59
1995-11-02,103.60499999999999
1995-11-03,103.9
1995-11-06,103.64
1995-11-07,103.11500000000001
1995-11-08,102.77
1995-11-09,101.45500000000001
1995-11-10,100.60499999999999
1995-11-13,101.31
1995-11-14,101.76
1995-11-15,101.47999999999999
1995-11-16,101.74000000000001
1995-11-17,102.055
1995-11-20,101.635
1995-11-21,101.35
1995-11-22,101.14
1995-11-23,100.775
1995-11-24,101.09
1995-11-27,101.66999999999999
1995-11-28,101.45
1995-11-29,101.38499999999999
1995-11-30,101.85499999999999
1995-12-01,101.59
1995-12-04,101.275
1995-12-05,101.27000000000001
1995-12-06,101.385
1995-12-07,101.465
1995-12-08,101.25
1995-12-11,101.115
1995-12-12,101.47
1995-12-13,101.695
1995-12-14,101.58
1995-12-15,101.725
1995-12-18,101.695
1995-12-19,101.7
1995-12-20,101.825
1995-12-21,101.74000000000001
1995-12-22,102.025
1995-12-25,102.1
1995-12-26,102.31
1995-12-27,102.565
1995-12-28,102.725
1995-12-29,102.985
1996-01-02,103.69
1996-01-03,104.395
1996-01-04,105.045
1996-01-05,105.305
1996-01-08,105.375
1996-01-09,104.765
1996-01-10,104.66999999999999
1996-01-11,104.82499999999999
1996-01-12,105.045
1996-01-15,105.26
1996-01-16,105.63999999999999
1996-01-17,105.875
1996-01-18,105.62
1996-01-19,105.435
1996-01-22,105.525
1996-01-23,105.81
1996-01-24,106.445
1996-01-25,106.94
1996-01-26,106.81
1996-01-29,106.705
1996-01-30,106.94
1996-01-31,107.19999999999999
1996-02-01,106.86500000000001
1996-02-02,106.575
1996-02-05,105.78999999999999
1996-02-06,105.14
1996-02-07,105.56
1996-02-08,106.60499999999999
1996-02-09,107.03
1996-02-12,106.96000000000001
1996-02-13,106.81
1996-02-14,106.485
1996-02-15,105.86
1996-02-16,105.4
1996-02-19,104.55000000000001
1996-02-20,104.805
1996-02-21,105.32
1996-02-22,104.97999999999999
1996-02-23,104.925
1996-02-26,104.6
1996-02-27,104.34
1996-02-28,104.485
1996-02-29,104.93
1996-03-01,105.28
1996-03-04,105.28
1996-03-05,105.23
1996-03-06,105.30000000000001
1996-03-07,105.36500000000001
1996-03-08,105.525
1996-03-11,105.78
1996-03-12,105.405
1996-03-13,105.19
1996-03-14,105.32499999999999
1996-03-15,105.61500000000001
1996-03-18,106.0
1996-03-19,106.1
1996-03-20,106.30000000000001
1996-03-21,106.625
1996-03-22,106.81
1996-03-25,106.375
1996-03-26,106.28
1996-03-27,106.50999999999999
1996-03-28,106.41499999999999
1996-03-29,106.71000000000001
1996-04-01,107.465
1996-04-02,107.555
1996-04-03,107.275
1996-04-04,107.00999999999999
1996-04-05,107.345
1996-04-08,107.72
1996-04-09,108.02000000000001
1996-04-10,108.33
1996-04-11,108.485
1996-04-12,108.62
1996-04-15,108.61500000000001
1996-04-16,108.32
1996-04-17,108.14500000000001
1996-04-18,107.44
1996-04-19,107.03999999999999
1996-04-22,107.09
1996-04-23,106.75
1996-04-24,106.62
1996-04-25,106.63499999999999
1996-04-26,106.07
1996-04-29,105.125
1996-04-30,104.975
1996-05-01,105.185
1996-05-02,104.825
1996-05-03,104.7
1996-05-06,104.945
1996-05-07,105.035
1996-05-08,105.195
1996-05-09,104.815
1996-05-10,105.06
1996-05-13,105.17
1996-05-14,105.44999999999999
1996-05-15,106.38499999999999
1996-05-16,106.705
1996-05-17,106.65
1996-05-20,106.86500000000001
1996-05-21,107.135
1996-05-22,107.135
1996-05-23,106.985
1996-05-24,107.37
1996-05-27,107.88
1996-05-28,108.35499999999999
1996-05-29,108.46
1996-05-30,107.93
1996-05-31,107.85
1996-06-03,108.215
1996-06-04,108.59
1996-06-05,108.855
1996-06-06,109.055
1996-06-07,109.18
1996-06-10,109.14
1996-06-11,109.28
1996-06-12,109.23
1996-06-13,108.80000000000001
1996-06-14,108.92500000000001
1996-06-17,109.08
1996-06-18,108.405
1996-06-19,107.88499999999999
1996-06-20,108.07499999999999
1996-06-21,108.68
1996-06-24,108.89500000000001
1996-06-25,108.875
1996-06-26,109.18
1996-06-27,109.305
1996-06-28,109.45
1996-07-01,109.72
1996-07-02,110.005
1996-07-03,110.275
1996-07-04,110.33500000000001
1996-07-05,110.6
1996-07-08,110.825
1996-07-09,110.62
1996-07-10,110.4
1996-07-11,110.315
1996-07-12,110.53999999999999
1996-07-15,110.41
1996-07-16,109.785
1996-07-17,108.905
1996-07-18,108.515
1996-07-19,108.08500000000001
1996-07-22,107.685
1996-07-23,107.64
1996-07-24,108.125
1996-07-25,108.315
1996-07-26,108.25
1996-07-29,108.255
1996-07-30,108.05000000000001
1996-07-31,107.37
1996-08-01,106.965
1996-08-02,106.91
1996-08-05,106.71000000000001
1996-08-06,106.705
1996-08-07,107.375
1996-08-08,108.125
1996-08-09,108.24000000000001
1996-08-12,107.905
1996-08-13,107.64
1996-08-14,107.85
1996-08-15,107.94999999999999
1996-08-16,107.765
1996-08-19,107.75
1996-08-20,108.06
1996-08-21,108.39500000000001
1996-08-22,108.35
1996-08-23,108.2
1996-08-26,107.88
1996-08-27,107.695
1996-08-28,108.09
1996-08-29,108.405
1996-08-30,108.66499999999999
1996-09-02,109.03999999999999
1996-09-03,109.185
1996-09-04,109.02000000000001
1996-09-05,109.005
1996-09-06,109.205
1996-09-09,109.21000000000001
1996-09-10,109.475
1996-09-11,110.005
1996-09-12,110.215
1996-09-13,110.22
1996-09-16,110.3
1996-09-17,110.2
1996-09-18,109.71000000000001
1996-09-19,109.28999999999999
1996-09-20,109.725
1996-09-23,109.94
1996-09-24,109.58
1996-09-25,109.81
1996-09-26,110.525
1996-09-27,110.72
1996-09-30,111.11
1996-10-01,111.395
1996-10-02,111.685
1996-10-03,111.655
1996-10-04,111.625
1996-10-07,111.455
1996-10-08,111.435
1996-10-09,111.58
1996-10-10,111.305
1996-10-11,111.35499999999999
1996-10-14,111.65
1996-10-15,111.945
1996-10-16,112.245
1996-10-17,112.235
1996-10-18,112.305
1996-10-21,112.57
1996-10-22,112.51
1996-10-23,112.59
1996-10-24,112.86
1996-10-25,113.11500000000001
1996-10-28,113.78999999999999
1996-10-29,114.275
1996-10-30,114.24
1996-10-31,114.0
1996-11-01,113.69999999999999
1996-11-04,113.465
1996-11-05,114.07
1996-11-06,114.13
1996-11-07,113.06
1996-11-08,111.95500000000001
1996-11-11,111.325
1996-11-12,111.285
1996-11-13,111.575
1996-11-14,111.64
1996-11-15,111.14
1996-11-18,111.27000000000001
1996-11-19,111.515
1996-11-20,111.575
1996-11-21,111.41499999999999
1996-11-22,111.36
1996-11-25,112.04
1996-11-26,112.6
1996-11-27,112.80000000000001
1996-11-28,113.44
1996-11-29,113.775
1996-12-02,114.185
1996-12-03,113.905
1996-12-04,113.235
1996-12-05,112.71
1996-12-06,112.575
1996-12-09,113.22
1996-12-10,113.435
1996-12-11,113.165
1996-12-12,113.03
1996-12-13,113.54
1996-12-16,113.905
1996-12-17,113.845
1996-12-18,113.755
1996-12-19,113.83000000000001
1996-12-20,114.16
1996-12-23,114.145
1996-12-24,114.215
1996-12-25,114.53999999999999
1996-12-26,114.81
1996-12-27,115.08
1996-12-30,115.785
1996-12-31,116.05000000000001
1997-01-02,115.75
1997-01-03,115.99000000000001
1997-01-06,116.24000000000001
1997-01-07,115.5
1997-01-08,115.495
1997-01-09,116.11500000000001
1997-01-10,116.215
1997-01-13,116.27000000000001
1997-01-14,116.60499999999999
1997-01-15,116.9
1997-01-16,116.635
1997-01-17,116.935
1997-01-20,117.67500000000001
1997-01-21,117.915
1997-01-22,118.505
1997-01-23,119.14500000000001
1997-01-24,119.105
1997-01-27,119.305
1997-01-28,120.28999999999999
1997-01-29,121.565
1997-01-30,121.925
1997-01-31,121.59
1997-02-03,121.405
1997-02-04,122.065
1997-02-05,122.91499999999999
1997-02-06,123.6
1997-02-07,123.35
1997-02-10,121.97
1997-02-11,123.045
1997-02-12,123.745
1997-02-13,124.335
1997-02-14,124.275
1997-02-17,124.37
1997-02-18,124.175
1997-02-19,124.215
1997-02-20,123.48
1997-02-21,122.955
1997-02-24,122.665
1997-02-25,121.93
1997-02-26,121.765
1997-02-27,121.39
1997-02-28,120.37
1997-03-03,120.845
1997-03-04,121.74000000000001
1997-03-05,121.615
1997-03-06,121.195
1997-03-07,121.47
1997-03-10,121.745
1997-03-11,121.725
1997-03-12,121.975
1997-03-13,122.86
1997-03-14,123.42500000000001
1997-03-17,123.50999999999999
1997-03-18,123.11500000000001
1997-03-19,122.64500000000001
1997-03-20,123.27
1997-03-21,123.245
1997-03-24,122.86
1997-03-25,123.365
1997-03-26,123.88
1997-03-27,123.85499999999999
1997-03-28,123.875
1997-03-31,123.94
1997-04-01,122.78
1997-04-02,122.60499999999999
1997-04-03,122.82499999999999
1997-04-04,123.445
1997-04-07,125.00999999999999
1997-04-08,126.02000000000001
1997-04-09,126.56
1997-04-10,126.265
1997-04-11,125.955
1997-04-14,126.34
1997-04-15,126.305
1997-04-16,125.91499999999999
1997-04-17,125.885
1997-04-18,125.91
1997-04-21,125.555
1997-04-22,125.82499999999999
1997-04-23,126.215
1997-04-24,126.085
1997-04-25,126.19
1997-04-28,126.50999999999999
1997-04-29,126.815
1997-04-30,126.975
1997-05-01,126.795
1997-05-02,126.575
1997-05-05,126.595
1997-05-06,126.03
1997-05-07,125.24
1997-05-08,124.435
1997-05-09,121.87
1997-05-12,119.57
1997-05-13,118.83500000000001
1997-05-14,117.67
1997-05-15,116.21000000000001
1997-05-16,115.83500000000001
1997-05-19,115.545
1997-05-20,114.185
1997-05-21,113.45
1997-05-22,115.11
1997-05-23,115.86
1997-05-26,116.16499999999999
1997-05-27,116.42
1997-05-28,116.11
1997-05-29,115.955
1997-05-30,116.28
1997-06-02,116.35499999999999
1997-06-03,116.345
1997-06-04,116.215
1997-06-05,115.94999999999999
1997-06-06,114.855
1997-06-09,113.58
1997-06-10,112.63499999999999
1997-06-11,111.725
1997-06-12,112.725
1997-06-13,114.515
1997-06-16,113.935
1997-06-17,113.205
1997-06-18,113.34
1997-06-19,113.91499999999999
1997-06-20,114.515
1997-06-23,114.985
1997-06-24,114.745
1997-06-25,114.275
1997-06-26,113.515
1997-06-27,113.875
1997-06-30,114.56
1997-07-01,114.745
1997-07-02,114.67
1997-07-03,114.06
1997-07-04,113.855
1997-07-07,113.44
1997-07-08,112.88
1997-07-09,112.805
1997-07-10,112.88499999999999
1997-07-11,113.625
1997-07-14,113.965
1997-07-15,114.655
1997-07-16,115.56
1997-07-17,115.57
1997-07-18,115.61500000000001
1997-07-21,115.845
1997-07-22,115.62
1997-07-23,115.4
1997-07-24,115.85
1997-07-25,116.53999999999999
1997-07-28,117.37
1997-07-29,118.1
1997-07-30,118.245
1997-07-31,118.37
1997-08-01,118.5
1997-08-04,118.365
1997-08-05,118.65
1997-08-06,118.94
1997-08-07,118.52
1997-08-08,116.53
1997-08-11,115.41499999999999
1997-08-12,116.235
1997-08-13,116.05000000000001
1997-08-14,116.69999999999999
1997-08-15,117.725
1997-08-18,117.5
1997-08-19,118.185
1997-08-20,117.95500000000001
1997-08-21,117.4
1997-08-22,117.805
1997-08-25,118.4
1997-08-26,118.36
1997-08-27,118.39
1997-08-28,118.825
1997-08-29,119.89
1997-09-01,121.025
1997-09-02,121.08
1997-09-03,121.12
1997-09-04,120.91
1997-09-05,121.14500000000001
1997-09-08,121.14
1997-09-09,119.97999999999999
1997-09-10,118.87
1997-09-11,119.35
1997-09-12,120.295
1997-09-15,120.545
1997-09-16,120.675
1997-09-17,121.025
1997-09-18,121.22999999999999
1997-09-19,122.035
1997-09-22,121.82
1997-09-23,121.885
1997-09-24,121.155
1997-09-25,120.735
1997-09-26,121.14500000000001
1997-09-29,120.965
1997-09-30,120.675
1997-10-01,120.66999999999999
1997-10-02,121.355
1997-10-03,121.855
1997-10-06,121.87
1997-10-07,122.11500000000001
1997-10-08,121.745
1997-10-09,121.16
1997-10-10,120.59
1997-10-13,120.57
1997-10-14,121.35
1997-10-15,121.21000000000001
1997-10-16,120.35
1997-10-17,120.26
1997-10-20,120.9
1997-10-21,121.005
1997-10-22,120.815
1997-10-23,121.38499999999999
1997-10-24,121.985
1997-10-27,121.82499999999999
1997-10-28,121.215
1997-10-29,120.685
1997-10-30,120.41499999999999
1997-10-31,120.215
1997-11-03,120.93
1997-11-04,121.715
1997-11-05,122.5
1997-11-06,123.18
1997-11-07,123.82
1997-11-10,124.09
1997-11-11,124.61
1997-11-12,125.655
1997-11-13,126.11500000000001
1997-11-14,125.495
1997-11-17,125.625
1997-11-18,125.905
1997-11-19,126.58000000000001
1997-11-20,126.465
1997-11-21,126.175
1997-11-24,126.705
1997-11-25,127.065
1997-11-26,127.155
1997-11-27,127.02000000000001
1997-11-28,127.4
1997-12-01,128.115
1997-12-02,128.60500000000002
1997-12-03,128.71499999999997
1997-12-04,129.065
1997-12-05,129.79500000000002
1997-12-08,130.03
1997-12-09,130.11
1997-12-10,129.565
1997-12-11,129.595
1997-12-12,129.97500000000002
1997-12-15,130.59
1997-12-16,130.81
1997-12-17,128.87
1997-12-18,127.905
1997-12-19,128.915
1997-12-22,129.8
1997-12-23,129.70499999999998
1997-12-24,129.595
1997-12-25,129.875
1997-12-26,130.275
1997-12-29,129.75
1997-12-30,129.79500000000002
1997-12-31,130.35000000000002
1998-01-02,131.49
1998-01-05,132.93
1998-01-06,133.61
1998-01-07,132.735
1998-01-08,132.44
1998-01-09,132.315
1998-01-12,132.44
1998-01-13,132.04500000000002
1998-01-14,131.20499999999998
1998-01-15,130.38
1998-01-16,129.58999999999997
1998-01-19,128.905
1998-01-20,128.82999999999998
1998-01-21,127.655
1998-01-22,127.075
1998-01-23,126.41499999999999
1998-01-26,126.0
1998-01-27,125.965
1998-01-28,125.11500000000001
1998-01-29,125.41499999999999
1998-01-30,126.5
1998-02-02,126.475
1998-02-03,126.075
1998-02-04,124.795
1998-02-05,123.645
1998-02-06,123.705
1998-02-09,124.18
1998-02-10,123.705
1998-02-11,123.35
1998-02-12,124.125
1998-02-13,124.83
1998-02-16,125.605
1998-02-17,126.22999999999999
1998-02-18,126.505
1998-02-19,126.21000000000001
1998-02-20,126.91499999999999
1998-02-23,127.965
1998-02-24,127.98
1998-02-25,128.22
1998-02-26,127.77000000000001
1998-02-27,126.625
1998-03-02,125.825
1998-03-03,125.86000000000001
1998-03-04,126.445
1998-03-05,127.305
1998-03-06,127.685
1998-03-09,127.69
1998-03-10,127.58000000000001
1998-03-11,128.41
1998-03-12,129.215
1998-03-13,128.41
1998-03-16,128.775
1998-03-17,129.235
1998-03-18,129.445
1998-03-19,130.48
1998-03-20,130.55
1998-03-23,130.33999999999997
1998-03-24,130.37
1998-03-25,129.54
1998-03-26,128.685
1998-03-27,129.365
1998-03-30,131.0
1998-03-31,132.535
1998-04-01,133.255
1998-04-02,133.63
1998-04-03,134.43
1998-04-06,134.93
1998-04-07,134.04500000000002
1998-04-08,132.41
1998-04-09,131.345
1998-04-10,129.845
1998-04-13,129.14
1998-04-14,129.43
1998-04-15,129.805
1998-04-16,130.96499999999997
1998-04-17,131.685
1998-04-20,131.965
1998-04-21,131.665
1998-04-22,130.825
1998-04-23,130.20999999999998
1998-04-24,130.54
1998-04-27,131.69
1998-04-28,132.32
1998-04-29,132.14
1998-04-30,132.495
1998-05-01,133.065
1998-05-04,133.185
1998-05-05,132.245
1998-05-06,132.345
1998-05-07,133.185
1998-05-08,133.08499999999998
1998-05-11,133.0
1998-05-12,133.435
1998-05-13,133.96
1998-05-14,133.82
1998-05-15,134.045
1998-05-18,135.41
1998-05-19,136.08499999999998
1998-05-20,136.075
1998-05-21,135.42000000000002
1998-05-22,135.37
1998-05-25,136.595
1998-05-26,137.405
1998-05-27,137.63
1998-05-28,138.14499999999998
1998-05-29,138.69
1998-06-01,139.13
1998-06-02,139.20499999999998
1998-06-03,138.64
1998-06-04,138.375
1998-06-05,139.13
1998-06-08,140.31
1998-06-09,140.60500000000002
1998-06-10,140.93
1998-06-11,142.76999999999998
1998-06-12,144.03
1998-06-15,145.32
1998-06-16,144.755
1998-06-17,139.87
1998-06-18,137.04000000000002
1998-06-19,137.42000000000002
1998-06-22,137.95999999999998
1998-06-23,138.485
1998-06-24,140.195
1998-06-25,141.65499999999997
1998-06-26,142.16
1998-06-29,142.255
1998-06-30,140.51999999999998
1998-07-01,138.31
1998-07-02,139.415
1998-07-03,140.005
1998-07-06,140.23
1998-07-07,139.435
1998-07-08,139.03
1998-07-09,140.375
1998-07-10,141.23000000000002
1998-07-13,141.985
1998-07-14,140.46
1998-07-15,140.27499999999998
1998-07-16,140.35000000000002
1998-07-17,139.89
1998-07-20,139.12
1998-07-21,139.66500000000002
1998-07-22,140.72
1998-07-23,141.175
1998-07-24,141.51
1998-07-27,141.92
1998-07-28,141.87
1998-07-29,141.635
1998-07-30,143.05
1998-07-31,144.285
1998-08-03,145.24
1998-08-04,145.26
1998-08-05,144.4
1998-08-06,144.10500000000002
1998-08-07,145.385
1998-08-10,146.285
1998-08-11,146.77
1998-08-12,146.7
1998-08-13,145.48000000000002
1998-08-14,145.65
1998-08-17,146.19
1998-08-18,145.495
1998-08-19,144.235
1998-08-20,143.34
1998-08-21,143.835
1998-08-24,144.285
1998-08-25,143.86
1998-08-26,144.20999999999998
1998-08-27,143.02499999999998
1998-08-28,141.94
1998-08-31,140.4
1998-09-01,137.925
1998-09-02,137.25
1998-09-03,136.28
1998-09-04,133.845
1998-09-07,133.195
1998-09-08,131.91500000000002
1998-09-09,133.97
1998-09-10,135.15
1998-09-11,132.595
1998-09-14,131.85500000000002
1998-09-15,133.185
1998-09-16,134.20499999999998
1998-09-17,133.065
1998-09-18,132.255
1998-09-21,134.14999999999998
1998-09-22,134.99
1998-09-23,135.61
1998-09-24,135.16500000000002
1998-09-25,135.565
1998-09-28,135.97
1998-09-29,135.15
1998-09-30,135.375
1998-10-01,136.19
1998-10-02,135.66
1998-10-05,135.125
1998-10-06,132.08499999999998
1998-10-07,125.77
1998-10-08,120.47
1998-10-09,117.395
1998-10-12,117.41499999999999
1998-10-13,118.10499999999999
1998-10-14,118.86
1998-10-15,117.125
1998-10-16,115.49000000000001
1998-10-19,114.9
1998-10-20,115.385
1998-10-21,116.445
1998-10-22,117.265
1998-10-23,117.765
1998-10-26,118.81
1998-10-27,118.605
1998-10-28,118.005
1998-10-29,117.31
1998-10-30,116.375
1998-11-02,115.17
1998-11-03,114.91499999999999
1998-11-04,115.89
1998-11-05,117.3
1998-11-06,118.50999999999999
1998-11-09,120.56
1998-11-10,121.995
1998-11-11,122.07
1998-11-12,121.8
1998-11-13,122.28999999999999
1998-11-16,121.25999999999999
1998-11-17,120.73500000000001
1998-11-18,121.27000000000001
1998-11-19,120.685
1998-11-20,120.14
1998-11-23,120.76499999999999
1998-11-24,121.07
1998-11-25,121.39500000000001
1998-11-26,121.83500000000001
1998-11-27,122.495
1998-11-30,123.155
1998-12-01,122.57
1998-12-02,120.99
1998-12-03,119.18
1998-12-04,118.42500000000001
1998-12-07,119.2
1998-12-08,119.49000000000001
1998-12-09,118.485
1998-12-10,117.485
1998-12-11,116.84
1998-12-14,115.96000000000001
1998-12-15,116.035
1998-12-16,116.80000000000001
1998-12-17,116.605
1998-12-18,116.155
1998-12-21,116.015
1998-12-22,116.28
1998-12-23,116.305
1998-12-24,115.975
1998-12-25,116.34
1998-12-28,116.03999999999999
1998-12-29,115.74000000000001
1998-12-30,115.31
1998-12-31,114.22
1999-01-04,112.58
1999-01-05,111.58500000000001
1999-01-06,112.17500000000001
1999-01-07,111.995
1999-01-08,111.025
1999-01-11,109.715
1999-01-12,110.535
1999-01-13,112.76
1999-01-14,113.475
1999-01-15,113.77
1999-01-18,114.33
1999-01-19,113.82
1999-01-20,113.145
1999-01-21,113.215
1999-01-22,114.075
1999-01-25,114.195
1999-01-26,113.84
1999-01-27,114.74000000000001
1999-01-28,115.97999999999999
1999-01-29,116.28999999999999
1999-02-01,115.515
1999-02-02,113.53999999999999
1999-02-03,112.52
1999-02-04,112.595
1999-02-05,112.6
1999-02-08,113.875
1999-02-09,114.34
1999-02-10,114.225
1999-02-11,114.52
1999-02-12,114.34
1999-02-15,114.78999999999999
1999-02-16,117.13
1999-02-17,118.815
1999-02-18,119.305
1999-02-19,120.44
1999-02-22,120.815
1999-02-23,121.005
1999-02-24,121.125
1999-02-25,120.64
1999-02-26,119.305
1999-03-01,119.62
1999-03-02,119.925
1999-03-03,120.97
1999-03-04,122.535
1999-03-05,123.10499999999999
1999-03-08,122.195
1999-03-09,121.33
1999-03-10,120.39
1999-03-11,119.435
1999-03-12,118.88499999999999
1999-03-15,118.275
1999-03-16,117.655
1999-03-17,117.88499999999999
1999-03-18,117.88999999999999
1999-03-19,117.27
1999-03-22,117.56
1999-03-23,118.265
1999-03-24,118.035
1999-03-25,118.15
1999-03-26,119.18
1999-03-29,120.27000000000001
1999-03-30,120.295
1999-03-31,119.545
1999-04-01,119.78
1999-04-02,120.785
1999-04-05,121.155
1999-04-06,121.19
1999-04-07,120.93
1999-04-08,121.28
1999-04-09,121.04499999999999
1999-04-12,120.58
1999-04-13,120.035
1999-04-14,119.24000000000001
1999-04-15,118.945
1999-04-16,118.445
1999-04-19,117.68
1999-04-20,118.255
1999-04-21,119.34
1999-04-22,119.61500000000001
1999-04-23,119.36
1999-04-26,119.25
1999-04-27,119.83000000000001
1999-04-28,119.655
1999-04-29,119.08
1999-04-30,119.30000000000001
1999-05-03,119.91
1999-05-04,120.53999999999999
